data/mchar_train/000055.png,35,3,44,23,6,67,28
data/mchar_train/000056.png,63,38,79,63,2,163,77
data/mchar_train/000056.png,74,26,89,51,1,163,77
data/mchar_train/000056.png,83,12,102,37,5,163,77
data/mchar_train/000057.png,45,6,64,52,1,128,59
data/mchar_train/000057.png,65,2,82,48,1,128,59
data/mchar_train/000058.png,35,3,54,45,2,89,48
data/mchar_train/000059.png,16,1,25,21,4,48,21
data/mchar_train/000059.png,25,1,32,21,7,48,21
data/mchar_train/000060.png,33,6,42,25,5,69,34
data/mchar_train/000061.png,45,6,69,52,3,129,60
data/mchar_train/000061.png,61,8,86,54,2,129,60
data/mchar_train/000062.png,96,23,136,86,4,253,109
data/mchar_train/000062.png,132,27,169,90,3,253,109
data/mchar_train/000063.png,26,4,34,30,2,75,33
data/mchar_train/000063.png,37,3,53,29,9,75,33
data/mchar_train/000064.png,25,6,36,27,5,70,31
data/mchar_train/000064.png,36,7,48,28,8,70,31
data/mchar_train/000065.png,38,6,49,36,9,92,42
data/mchar_train/000065.png,46,6,60,36,5,92,42
data/mchar_train/000066.png,48,5,60,52,1,126,62
data/mchar_train/000066.png,59,4,81,51,0,126,62
data/mchar_train/000067.png,71,19,85,54,5,187,82
data/mchar_train/000067.png,88,19,101,54,4,187,82
data/mchar_train/000067.png,102,14,122,49,2,187,82
data/mchar_train/000068.png,54,12,69,58,4,134,69
data/mchar_train/000068.png,67,16,81,62,4,134,69
data/mchar_train/000069.png,20,5,31,21,3,63,27
data/mchar_train/000069.png,30,5,37,21,1,63,27
data/mchar_train/000070.png,24,4,35,26,2,91,32
data/mchar_train/000070.png,36,4,46,26,3,91,32
data/mchar_train/000070.png,48,3,57,25,8,91,32
data/mchar_train/000070.png,58,3,68,25,6,91,32
data/mchar_train/000071.png,26,6,33,23,1,68,27
data/mchar_train/000071.png,34,5,45,22,5,68,27
data/mchar_train/000072.png,18,3,23,17,3,41,20
data/mchar_train/000073.png,28,4,38,30,3,81,35
data/mchar_train/000073.png,40,6,52,32,3,81,35
data/mchar_train/000074.png,34,10,41,39,1,85,45
data/mchar_train/000074.png,40,9,51,38,8,85,45
data/mchar_train/000075.png,22,2,28,20,9,53,22
data/mchar_train/000075.png,29,2,35,20,8,53,22
data/mchar_train/000076.png,53,5,83,65,7,189,79
data/mchar_train/000076.png,84,4,108,64,3,189,79
data/mchar_train/000076.png,106,6,130,66,9,189,79
data/mchar_train/000077.png,78,14,87,36,1,175,47
data/mchar_train/000077.png,86,14,94,36,3,175,47
data/mchar_train/000077.png,93,12,104,34,8,175,47
data/mchar_train/000078.png,40,41,62,92,1,224,92
data/mchar_train/000078.png,64,33,94,84,9,224,92
data/mchar_train/000078.png,99,17,134,68,2,224,92
data/mchar_train/000078.png,138,11,169,62,2,224,92
data/mchar_train/000079.png,38,11,50,30,2,100,41
data/mchar_train/000079.png,54,8,70,27,2,100,41
data/mchar_train/000080.png,49,8,63,39,7,131,56
data/mchar_train/000080.png,64,7,81,38,4,131,56
data/mchar_train/000081.png,35,8,54,38,4,107,46
data/mchar_train/000081.png,54,6,72,36,5,107,46
data/mchar_train/000082.png,36,6,52,35,6,106,50
data/mchar_train/000082.png,53,15,65,44,0,106,50
data/mchar_train/000083.png,34,6,54,38,3,85,42
data/mchar_train/000084.png,17,7,23,22,1,49,23
data/mchar_train/000084.png,23,6,30,21,7,49,23
data/mchar_train/000085.png,26,4,33,24,3,70,32
data/mchar_train/000085.png,33,5,42,25,5,70,32
data/mchar_train/000086.png,67,16,81,51,1,167,73
data/mchar_train/000086.png,81,17,105,52,7,167,73
data/mchar_train/000087.png,47,13,74,49,5,119,63
data/mchar_train/000088.png,85,23,111,87,1,233,109
data/mchar_train/000088.png,110,19,143,83,8,233,109
data/mchar_train/000089.png,37,6,43,36,1,111,46
data/mchar_train/000089.png,46,7,59,37,6,111,46
data/mchar_train/000089.png,61,10,74,40,4,111,46
data/mchar_train/000090.png,49,18,58,44,1,125,56
data/mchar_train/000090.png,59,17,70,43,9,125,56
data/mchar_train/000090.png,68,13,79,39,3,125,56
data/mchar_train/000091.png,35,6,54,41,3,110,49
data/mchar_train/000091.png,56,8,70,43,5,110,49
data/mchar_train/000092.png,40,11,52,43,1,113,52
data/mchar_train/000092.png,51,7,70,39,7,113,52
data/mchar_train/000093.png,54,18,66,52,1,144,62
data/mchar_train/000093.png,67,12,86,46,2,144,62
data/mchar_train/000094.png,127,58,137,84,1,294,126
data/mchar_train/000094.png,136,60,145,86,0,294,126
data/mchar_train/000094.png,148,60,159,86,4,294,126
data/mchar_train/000094.png,157,59,167,85,4,294,126
data/mchar_train/000095.png,33,6,56,45,1,119,48
data/mchar_train/000095.png,56,5,88,44,8,119,48
data/mchar_train/000096.png,34,8,50,40,3,98,47
data/mchar_train/000096.png,48,6,62,38,6,98,47
data/mchar_train/000097.png,50,7,65,44,1,157,57
data/mchar_train/000097.png,66,7,87,44,2,157,57
data/mchar_train/000097.png,85,11,112,48,0,157,57
data/mchar_train/000098.png,30,4,47,33,2,76,38
data/mchar_train/000099.png,18,1,23,23,1,67,27
data/mchar_train/000099.png,23,0,32,22,0,67,27
data/mchar_train/000099.png,32,0,42,22,9,67,27
data/mchar_train/000100.png,27,7,40,34,5,81,39
data/mchar_train/000100.png,42,5,54,32,3,81,39
data/mchar_train/000101.png,58,14,76,65,3,156,78
data/mchar_train/000101.png,77,9,93,60,5,156,78
data/mchar_train/000102.png,54,2,74,30,7,96,34
data/mchar_train/000103.png,67,18,96,87,1,219,101
data/mchar_train/000103.png,99,20,120,89,0,219,101
data/mchar_train/000103.png,122,12,148,81,4,219,101
data/mchar_train/000104.png,83,13,127,113,1,277,119
data/mchar_train/000104.png,128,10,197,110,4,277,119
data/mchar_train/000105.png,37,12,47,29,1,97,39
data/mchar_train/000105.png,49,12,60,29,4,97,39
data/mchar_train/000106.png,49,16,63,45,5,128,57
data/mchar_train/000106.png,64,13,80,42,2,128,57
data/mchar_train/000107.png,28,3,42,30,2,71,35
data/mchar_train/000108.png,38,11,56,39,3,113,53
data/mchar_train/000108.png,57,10,71,38,0,113,53
data/mchar_train/000109.png,16,1,26,19,6,52,21
data/mchar_train/000109.png,27,1,38,19,3,52,21
data/mchar_train/000110.png,23,8,34,28,9,55,28
data/mchar_train/000111.png,31,2,45,39,1,117,46
data/mchar_train/000111.png,44,1,65,38,8,117,46
data/mchar_train/000111.png,63,6,82,43,7,117,46
data/mchar_train/000112.png,19,1,27,22,1,59,27
data/mchar_train/000112.png,27,3,39,24,3,59,27
data/mchar_train/000113.png,29,6,36,34,1,75,38
data/mchar_train/000113.png,37,4,47,32,9,75,38
data/mchar_train/000114.png,26,1,35,27,3,77,33
data/mchar_train/000114.png,38,1,51,27,2,77,33
data/mchar_train/000115.png,27,12,35,26,5,77,33
data/mchar_train/000115.png,34,12,40,26,1,77,33
data/mchar_train/000115.png,40,11,49,25,3,77,33
data/mchar_train/000116.png,145,8,224,153,4,455,193
data/mchar_train/000116.png,224,13,311,158,8,455,193
data/mchar_train/000117.png,13,2,22,17,3,63,19
data/mchar_train/000117.png,22,2,31,17,4,63,19
data/mchar_train/000117.png,31,1,40,16,2,63,19
data/mchar_train/000117.png,40,1,47,16,1,63,19
data/mchar_train/000118.png,91,55,118,103,3,259,118
data/mchar_train/000118.png,113,44,142,92,2,259,118
data/mchar_train/000118.png,135,33,174,81,3,259,118
data/mchar_train/000119.png,65,20,89,60,5,171,81
data/mchar_train/000119.png,84,20,101,60,1,171,81
data/mchar_train/000120.png,32,8,38,29,1,119,34
data/mchar_train/000120.png,43,8,56,29,3,119,34
data/mchar_train/000120.png,63,7,74,28,5,119,34
data/mchar_train/000120.png,79,7,92,28,8,119,34
data/mchar_train/000121.png,21,2,25,25,1,54,27
data/mchar_train/000121.png,26,1,31,24,7,54,27
data/mchar_train/000122.png,25,5,35,27,6,62,33
data/mchar_train/000123.png,19,1,29,24,5,48,26
data/mchar_train/000124.png,18,3,24,20,6,50,21
data/mchar_train/000124.png,23,3,33,20,4,50,21
data/mchar_train/000125.png,56,14,71,66,1,173,75
data/mchar_train/000125.png,72,12,94,64,0,173,75
data/mchar_train/000125.png,97,8,118,60,8,173,75
data/mchar_train/000126.png,32,15,48,51,8,107,50
data/mchar_train/000127.png,56,16,65,61,1,135,75
data/mchar_train/000127.png,65,22,76,67,3,135,75
data/mchar_train/000128.png,21,5,29,22,6,58,27
data/mchar_train/000128.png,29,5,38,22,8,58,27
data/mchar_train/000129.png,26,4,43,25,4,68,31
data/mchar_train/000130.png,24,6,32,24,1,80,32
data/mchar_train/000130.png,32,5,43,23,7,80,32
data/mchar_train/000130.png,44,5,55,23,4,80,32
data/mchar_train/000131.png,78,20,121,87,9,236,104
data/mchar_train/000131.png,122,8,158,75,8,236,104
data/mchar_train/000132.png,91,13,134,112,4,268,129
data/mchar_train/000132.png,132,14,176,113,4,268,129
data/mchar_train/000133.png,16,2,25,16,9,39,19
data/mchar_train/000134.png,26,2,39,30,6,80,34
data/mchar_train/000134.png,41,3,53,31,8,80,34
data/mchar_train/000135.png,52,10,67,47,2,113,62
data/mchar_train/000136.png,50,10,64,53,1,136,64
data/mchar_train/000136.png,70,10,87,53,0,136,64
data/mchar_train/000137.png,60,19,77,56,4,160,69
data/mchar_train/000137.png,81,15,101,52,6,160,69
data/mchar_train/000138.png,21,1,34,24,2,69,28
data/mchar_train/000138.png,35,2,48,25,8,69,28
data/mchar_train/000139.png,18,1,30,19,9,53,21
data/mchar_train/000140.png,25,4,34,28,3,68,32
data/mchar_train/000140.png,35,2,43,26,9,68,32
data/mchar_train/000141.png,92,7,157,94,4,253,119
data/mchar_train/000142.png,51,13,68,37,4,134,50
data/mchar_train/000142.png,67,14,81,38,1,134,50
data/mchar_train/000143.png,27,3,35,31,1,92,39
data/mchar_train/000143.png,36,3,50,31,9,92,39
data/mchar_train/000143.png,51,3,62,31,5,92,39
data/mchar_train/000144.png,93,18,131,111,3,255,141
data/mchar_train/000144.png,120,23,158,116,3,255,141
data/mchar_train/000145.png,23,4,30,17,2,73,26
data/mchar_train/000145.png,29,5,38,18,5,73,26
data/mchar_train/000145.png,37,7,43,20,1,73,26
data/mchar_train/000145.png,43,6,52,19,8,73,26
data/mchar_train/000146.png,28,3,34,27,1,74,33
data/mchar_train/000146.png,34,3,48,27,5,74,33
data/mchar_train/000147.png,140,43,156,73,3,347,167
data/mchar_train/000147.png,161,43,180,73,0,347,167
data/mchar_train/000147.png,183,42,202,72,0,347,167
data/mchar_train/000148.png,19,3,27,20,4,52,24
data/mchar_train/000148.png,26,3,35,20,7,52,24
data/mchar_train/000149.png,136,36,155,63,2,261,92
data/mchar_train/000149.png,156,36,168,63,8,261,92
data/mchar_train/000149.png,167,35,185,62,6,261,92
data/mchar_train/000150.png,25,4,39,25,3,80,33
data/mchar_train/000150.png,40,4,55,25,3,80,33
data/mchar_train/000151.png,52,8,67,45,2,133,54
data/mchar_train/000151.png,66,10,78,47,0,133,54
data/mchar_train/000151.png,76,9,87,46,7,133,54
data/mchar_train/000152.png,30,7,36,35,1,75,41
data/mchar_train/000152.png,36,7,45,35,9,75,41
data/mchar_train/000153.png,18,3,32,23,2,53,27
data/mchar_train/000154.png,68,13,90,57,7,153,71
data/mchar_train/000155.png,35,9,51,37,6,85,48
data/mchar_train/000156.png,37,7,63,44,5,127,52
data/mchar_train/000156.png,65,7,88,44,7,127,52
data/mchar_train/000157.png,113,34,166,115,2,261,133
data/mchar_train/000158.png,28,11,51,40,9,92,43
data/mchar_train/000158.png,51,6,65,35,1,92,43
data/mchar_train/000159.png,49,9,57,36,2,127,50
data/mchar_train/000159.png,59,11,67,38,0,127,50
data/mchar_train/000159.png,70,11,83,38,8,127,50
data/mchar_train/000160.png,91,26,124,89,8,248,113
data/mchar_train/000160.png,118,25,151,88,5,248,113
data/mchar_train/000161.png,32,1,53,37,3,87,45
data/mchar_train/000162.png,148,49,173,85,5,364,188
data/mchar_train/000162.png,167,46,189,82,6,364,188
data/mchar_train/000162.png,184,46,209,82,0,364,188
data/mchar_train/000163.png,57,10,81,67,5,131,70
data/mchar_train/000164.png,45,12,59,52,1,147,68
data/mchar_train/000164.png,58,13,78,53,7,147,68
data/mchar_train/000164.png,78,14,101,54,6,147,68
data/mchar_train/000165.png,40,18,64,45,7,131,50
data/mchar_train/000165.png,55,11,76,38,5,131,50
data/mchar_train/000165.png,72,7,93,34,4,131,50
data/mchar_train/000166.png,30,8,35,23,1,74,28
data/mchar_train/000166.png,35,8,46,23,5,74,28
data/mchar_train/000167.png,30,8,37,32,2,80,39
data/mchar_train/000167.png,36,9,42,33,8,80,39
data/mchar_train/000167.png,42,8,50,32,2,80,39
data/mchar_train/000168.png,26,3,47,36,4,88,39
data/mchar_train/000168.png,43,3,61,36,2,88,39
data/mchar_train/000169.png,30,4,42,32,7,85,41
data/mchar_train/000169.png,41,8,57,36,6,85,41
data/mchar_train/000170.png,53,16,85,56,4,178,71
data/mchar_train/000170.png,80,14,94,54,1,178,71
data/mchar_train/000170.png,96,13,120,53,9,178,71
data/mchar_train/000171.png,31,6,40,31,2,84,41
data/mchar_train/000171.png,45,7,49,32,1,84,41
data/mchar_train/000172.png,17,5,23,21,1,49,24
data/mchar_train/000172.png,25,4,30,20,1,49,24
data/mchar_train/000173.png,31,6,43,31,5,89,39
data/mchar_train/000173.png,42,4,58,29,9,89,39
data/mchar_train/000174.png,28,8,39,36,5,97,41
data/mchar_train/000174.png,40,8,53,36,6,97,41
data/mchar_train/000174.png,54,8,67,36,8,97,41
data/mchar_train/000175.png,82,15,115,65,5,163,76
data/mchar_train/000176.png,125,45,147,95,1,310,124
data/mchar_train/000176.png,148,49,173,99,5,310,124
data/mchar_train/000176.png,169,51,192,101,8,310,124
data/mchar_train/000177.png,31,5,42,31,2,78,39
data/mchar_train/000177.png,42,5,48,31,1,78,39
data/mchar_train/000178.png,33,4,42,32,2,87,42
data/mchar_train/000178.png,43,1,53,29,5,87,42
data/mchar_train/000179.png,16,5,22,22,1,67,26
data/mchar_train/000179.png,23,5,30,22,7,67,26
data/mchar_train/000179.png,31,4,41,21,4,67,26
data/mchar_train/000179.png,40,4,50,21,2,67,26
data/mchar_train/000180.png,45,6,62,45,3,123,56
data/mchar_train/000180.png,63,10,82,49,7,123,56
data/mchar_train/000181.png,29,1,57,42,3,108,47
data/mchar_train/000181.png,55,2,77,43,4,108,47
data/mchar_train/000182.png,22,2,34,25,2,64,31
data/mchar_train/000182.png,32,3,40,26,1,64,31
data/mchar_train/000183.png,53,28,77,61,2,198,76
data/mchar_train/000183.png,77,29,98,62,8,198,76
data/mchar_train/000183.png,96,34,119,67,0,198,76
data/mchar_train/000183.png,116,32,138,65,0,198,76
data/mchar_train/000184.png,10,2,15,13,2,38,15
data/mchar_train/000184.png,17,1,22,12,5,38,15
data/mchar_train/000184.png,23,1,28,12,6,38,15
data/mchar_train/000185.png,34,8,47,57,1,152,75
data/mchar_train/000185.png,49,9,71,58,3,152,75
data/mchar_train/000185.png,71,10,101,59,0,152,75
data/mchar_train/000186.png,20,2,32,27,1,66,27
data/mchar_train/000186.png,32,1,49,26,9,66,27
data/mchar_train/000187.png,38,11,54,43,4,115,52
data/mchar_train/000187.png,55,12,72,44,5,115,52
data/mchar_train/000188.png,35,4,55,35,9,90,42
data/mchar_train/000189.png,15,3,21,15,2,44,18
data/mchar_train/000189.png,22,3,28,15,6,44,18
data/mchar_train/000190.png,26,7,34,27,1,85,32
data/mchar_train/000190.png,35,7,46,27,5,85,32
data/mchar_train/000190.png,46,5,57,25,9,85,32
data/mchar_train/000191.png,22,2,34,24,3,56,28
data/mchar_train/000192.png,123,24,146,109,1,257,133
data/mchar_train/000193.png,47,14,54,33,4,110,48
data/mchar_train/000193.png,56,13,67,32,3,110,48
data/mchar_train/000194.png,15,3,20,16,1,48,19
data/mchar_train/000194.png,20,4,27,17,2,48,19
data/mchar_train/000195.png,45,10,70,61,1,115,70
data/mchar_train/000196.png,23,4,31,27,3,70,33
data/mchar_train/000196.png,31,5,36,28,1,70,33
data/mchar_train/000196.png,37,6,45,29,6,70,33
data/mchar_train/000197.png,29,8,51,40,2,119,47
data/mchar_train/000197.png,49,9,71,41,9,119,47
data/mchar_train/000197.png,68,9,85,41,7,119,47
data/mchar_train/000198.png,145,41,222,190,2,427,218
data/mchar_train/000198.png,206,34,274,183,0,427,218
data/mchar_train/000199.png,97,4,117,36,3,188,56
data/mchar_train/000199.png,113,7,129,39,1,188,56
data/mchar_train/000199.png,126,10,144,42,8,188,56
data/mchar_train/000200.png,31,3,52,41,2,90,48
data/mchar_train/000200.png,52,4,69,42,3,90,48
data/mchar_train/000201.png,148,70,166,105,1,268,112
data/mchar_train/000201.png,165,69,188,104,0,268,112
data/mchar_train/000201.png,179,56,202,91,5,268,112
data/mchar_train/000202.png,69,30,89,69,2,186,85
data/mchar_train/000202.png,86,22,102,61,4,186,85
data/mchar_train/000202.png,97,9,117,48,1,186,85
data/mchar_train/000203.png,32,4,44,26,4,74,35
data/mchar_train/000204.png,28,7,40,31,4,72,37
data/mchar_train/000204.png,37,8,46,32,9,72,37
data/mchar_train/000205.png,223,96,238,126,4,283,189
data/mchar_train/000205.png,238,91,253,121,9,283,189
data/mchar_train/000206.png,118,35,158,114,1,335,145
data/mchar_train/000206.png,148,34,188,113,1,335,145
data/mchar_train/000206.png,180,34,223,113,1,335,145
data/mchar_train/000207.png,24,3,34,21,9,49,22
data/mchar_train/000208.png,42,9,51,44,1,129,54
data/mchar_train/000208.png,53,2,69,37,8,129,54
data/mchar_train/000208.png,72,11,88,46,8,129,54
data/mchar_train/000209.png,46,8,66,47,2,133,59
data/mchar_train/000209.png,68,10,89,49,6,133,59
data/mchar_train/000210.png,19,2,29,20,2,67,26
data/mchar_train/000210.png,35,2,43,20,7,67,26
data/mchar_train/000211.png,43,13,54,42,2,107,53
data/mchar_train/000211.png,55,13,62,42,9,107,53
data/mchar_train/000212.png,59,4,78,56,1,135,70
data/mchar_train/000213.png,32,3,45,27,8,80,35
data/mchar_train/000214.png,43,7,66,38,3,148,50
data/mchar_train/000214.png,66,9,88,40,0,148,50
data/mchar_train/000214.png,89,10,114,41,2,148,50
data/mchar_train/000215.png,63,13,90,48,2,208,82
data/mchar_train/000215.png,91,23,119,58,8,208,82
data/mchar_train/000215.png,119,34,144,69,0,208,82
data/mchar_train/000216.png,50,12,73,49,2,123,61
data/mchar_train/000217.png,21,4,27,23,1,59,27
data/mchar_train/000217.png,27,2,36,21,8,59,27
data/mchar_train/000218.png,82,52,130,118,3,327,138
data/mchar_train/000218.png,115,35,152,101,2,327,138
data/mchar_train/000218.png,137,19,170,85,8,327,138
data/mchar_train/000219.png,47,4,74,59,5,140,68
data/mchar_train/000219.png,72,5,96,60,1,140,68
data/mchar_train/000220.png,25,4,33,29,1,82,35
data/mchar_train/000220.png,34,5,46,30,5,82,35
data/mchar_train/000220.png,46,6,57,31,7,82,35
data/mchar_train/000221.png,23,4,32,23,2,59,31
data/mchar_train/000222.png,23,4,32,24,1,73,28
data/mchar_train/000222.png,33,4,41,24,9,73,28
data/mchar_train/000222.png,41,3,51,23,0,73,28
data/mchar_train/000223.png,48,14,66,55,6,133,67
data/mchar_train/000223.png,66,15,86,56,8,133,67
data/mchar_train/000224.png,41,10,51,32,2,89,41
data/mchar_train/000225.png,23,6,28,28,1,74,33
data/mchar_train/000225.png,28,5,39,27,3,74,33
data/mchar_train/000225.png,39,4,50,26,6,74,33
data/mchar_train/000226.png,22,5,27,21,1,53,26
data/mchar_train/000227.png,59,13,75,45,1,139,55
data/mchar_train/000227.png,73,13,81,45,1,139,55
data/mchar_train/000227.png,80,12,91,44,1,139,55
data/mchar_train/000228.png,19,5,28,20,7,53,26
data/mchar_train/000228.png,27,5,36,20,2,53,26
data/mchar_train/000229.png,44,5,67,47,3,107,55
data/mchar_train/000230.png,38,12,44,39,1,103,47
data/mchar_train/000230.png,45,12,54,39,4,103,47
data/mchar_train/000230.png,56,11,65,38,4,103,47
data/mchar_train/000231.png,30,8,36,32,1,78,41
data/mchar_train/000231.png,36,8,45,32,0,78,41
data/mchar_train/000232.png,35,11,53,42,1,141,48
data/mchar_train/000232.png,56,10,71,41,3,141,48
data/mchar_train/000232.png,75,11,88,42,5,141,48
data/mchar_train/000232.png,92,9,107,40,8,141,48
data/mchar_train/000233.png,44,12,55,32,8,105,41
data/mchar_train/000233.png,52,10,64,30,4,105,41
data/mchar_train/000234.png,39,9,55,42,2,124,56
data/mchar_train/000234.png,56,11,65,44,1,124,56
data/mchar_train/000234.png,65,11,78,44,0,124,56
data/mchar_train/000235.png,63,19,76,59,1,168,76
data/mchar_train/000235.png,75,18,86,58,1,168,76
data/mchar_train/000235.png,83,18,104,58,4,168,76
data/mchar_train/000236.png,142,50,154,76,1,325,112
data/mchar_train/000236.png,152,48,163,74,9,325,112
data/mchar_train/000236.png,159,45,172,71,3,325,112
data/mchar_train/000237.png,30,8,47,30,7,94,40
data/mchar_train/000237.png,47,8,64,30,7,94,40
data/mchar_train/000238.png,22,2,30,22,1,75,28
data/mchar_train/000238.png,31,3,37,23,4,75,28
